FID,COUNTY,DLAT_GIS,DLONG_GIS,LINE,STOP_NUM,STOP_TYPE,STREET_DIR,DESCRIPTION_BSL,DIRECTION_OP,MUNICIPALITY,GlobalID
53496,Atlantic,39.36025,-74.43543,319,10186,TM,E,GATE #3 INSIDE  AC BUS TERMINAL,In,ATLANTIC CITY,db8dc609-4349-4e42-aaa8-b36107440f96
53497,Atlantic,39.36025,-74.43543,319,10186,TM,E,GATE #3 INSIDE  AC BUS TERMINAL,Ou,ATLANTIC CITY,a9d4143c-5f7e-4599-9c7c-092180ead3d6
53498,Atlantic,39.36788,-74.41852,504,10124,FS,E,GRAMMERCY PL AT CONNECTICUT AVE,Ou,ATLANTIC CITY,46eac6e9-883d-4ae4-a9ca-6afadd30c749
53499,Atlantic,39.37016,-74.41727,504,10141,NS,W,MADISON AVE AT RHODE ISLAND AVE,In,ATLANTIC CITY,36fa6be8-8c72-47b5-a173-1248e981e6ac
53500,Atlantic,39.37248,-74.44754,505,10154,FS,N,MORNINGSIDE AVE AT ARKANSAS AVE,In,ATLANTIC CITY,84c17a53-952d-4005-bfa0-93ae6bc7df68
53501,Atlantic,39.3713,-74.44817,505,10158,NS,S,MORNINGSIDE AVE AT MISSOURI AVE,Ou,ATLANTIC CITY,22c966a7-7c67-49de-859a-16ce7e13178d
53502,Atlantic,39.39599,-74.5465,502,10410,MB,E,RT-40/322 713' W OF DELANCY AVE,Ou,EGG HARBOR TWP,1dcd94ed-cd4f-46ea-a9c2-5ab7996a51ce
53503,Atlantic,39.39599,-74.5465,553,10410,MB,E,RT-40/322 713' W OF DELANCY AVE,Ou,EGG HARBOR TWP,8e4b1ba4-89c4-4e5d-999d-257f871a462b
53504,Atlantic,39.37155,-74.47853,507,10249,NS,E,RT-40/322 AT RODEWAY INN MOTEL#,Ou,ATLANTIC CITY,4f974ae4-bddc-471b-ab9b-7d0efa31afde
53505,Atlantic,39.37155,-74.47853,508,10249,NS,E,RT-40/322 AT RODEWAY INN MOTEL#,Ou,ATLANTIC CITY,c39a7fb6-fe55-4fa9-a0b4-748bef61f293
53506,Atlantic,39.37155,-74.47853,509,10249,NS,E,RT-40/322 AT RODEWAY INN MOTEL#,Ou,ATLANTIC CITY,5e18cc32-7201-41c6-9f8c-a3e5edec4c29
53507,Atlantic,39.50546,-74.90495,553,32435,MB,W,US-40 1068'W OF COUNTRY CLUB LN,In,BUENA VISTA TWP,d19a9677-b334-47ef-ad61-e4c8b0a8ca38
53508,Atlantic,39.50519,-74.9051,553,32434,MB,E,US-40 1068'W OF COUNTRY CLUB LN,Ou,BUENA VISTA TWP,d263e519-f4e2-4761-94c3-931216a421e9
53509,Atlantic,39.32893,-74.50149,505,30573,FS,W,VENTNOR AVE AT S HUNTINGTON AVE,In,MARGATE CITY,496deaba-78c2-40c6-bd79-98c2edc4436f
53510,Atlantic,39.42373,-74.5004,554,10013,FS,E,WHITE HORSE PIKE AT STATION AVE,Ou,ABSECON,ed67d1e0-9535-4c6f-8ac4-e7a3792bc681
53511,Atlantic,39.57682,-74.71687,554,10758,NS,E,WHITE HORSE PIKE AT WEYMOUTH RD,Ou,MULLICA TWP,b1001051-8789-4c29-85fe-51cf673c484b
53512,Atlantic,39.46051,-74.61723,508,10601,FS,S,WRANGLEBORO RD AT ALEXANDER DR#,In,HAMILTON TWP,6d72a710-ab4f-4931-beba-8ba006bd29bd
53513,Atlantic,39.46034,-74.61717,508,10598,NS,N,WRANGLEBORO RD AT ALEXANDER DR#,Ou,HAMILTON TWP,d5462223-553b-4d0b-8b4b-a259d406f485
53514,Atlantic,39.37121,-74.4226,504,10274,FS,E,ADRIATIC AVE AT N NEW JERSEY AVE,In,ATLANTIC CITY,69f62ee9-d443-40d5-a3b5-7e8004255258
53515,Atlantic,39.36359,-74.42472,505,10084,FS,W,ATLANTIC AVE AT PENNSYLVANIA AVE,In,ATLANTIC CITY,80b29b13-8e68-49cc-a6dc-71afa94d8d99
53516,Atlantic,39.36369,-74.42396,505,10073,FS,E,ATLANTIC AVE AT PENNSYLVANIA AVE,Ou,ATLANTIC CITY,9c849787-9765-4064-a6e5-299fdbc95b13
53517,Atlantic,39.36557,-74.42866,504,10108,NS,W,BALTIC AVE AT SOUTH CAROLINA AVE,In,ATLANTIC CITY,45c27cc3-4d3b-40de-814e-4a0d005a2996
53518,Atlantic,39.39408,-74.4027,501,10338,NS,N,BRIGANTINE BLVD AT EDGEWATER DR#,In,BRIGANTINE,cef300e8-8dfa-481a-9335-125f8b357b4d
53519,Atlantic,39.39429,-74.40288,501,10340,NS,S,BRIGANTINE BLVD AT EDGEWATER DR#,Ou,BRIGANTINE,e7f01fe6-aed7-4ca0-8cc0-9f29e5bb00b4
53520,Atlantic,39.49338,-74.49116,508,10500,NS,W,COLLINS RD AT GREENWICH DR. EAST,In,GALLOWAY TWP,452ce9bb-9e5b-4a81-a837-3b5f6819f169
53521,Atlantic,39.49322,-74.49111,508,10503,FS,E,COLLINS RD AT GREENWICH DR. EAST,Ou,GALLOWAY TWP,10b0c92e-d085-4202-9b56-6474d1b9b056
53522,Atlantic,39.36028,-74.44166,504,10115,FS,W,FAIRMOUNT AVE AT MISSISSIPPI AVE,In,ATLANTIC CITY,ffab211f-18ae-412e-af37-72a2377f3617
53523,Atlantic,39.36881,-74.41629,504,10126,FS,E,GRAMMERCY PL AT RHODE ISLAND AVE,Ou,ATLANTIC CITY,689d9db2-f0b9-4019-a072-8e903bc18313
53524,Atlantic,39.39397,-74.39776,501,10331,NS,E,HARBOR BEACH BLVD AT AMHERST AVE,Ou,BRIGANTINE,4645c3ad-f33b-44f7-aaff-0e34675a835f
53525,Atlantic,39.38442,-74.42586,515,32720,TM,W,HARRAH'S CASINO JITNEY BUS STOP#,In,ATLANTIC CITY,0ebd6d6e-603a-4f66-bba2-01e3b300a5da
53526,Atlantic,39.38442,-74.42586,515,32720,TM,W,HARRAH'S CASINO JITNEY BUS STOP#,Ou,ATLANTIC CITY,8e2d2d18-a572-4d9e-bd68-52323a80eb68
53527,Atlantic,39.36952,-74.41884,504,10142,FS,W,MADISON AVE AT MASSACHUSETTS AVE,In,ATLANTIC CITY,b6474884-2fdf-4309-a3e4-4d059d44322e
53528,Atlantic,39.37098,-74.41524,504,10140,FS,W,MADISON AVE AT NEW HAMPSHIRE AVE,In,ATLANTIC CITY,39bdbce1-4853-4585-ba74-c3bffe36ff7f
53529,Atlantic,39.37094,-74.41919,504,10151,FS,E,MELROSE AVE AT MASSACHUSETTS AVE,In,ATLANTIC CITY,bae21e49-10b1-46bd-9f1e-6d77ea026101
53530,Atlantic,39.37092,-74.41946,504,10153,NS,W,MELROSE AVE AT MASSACHUSETTS AVE,Ou,ATLANTIC CITY,0ddc6833-536c-4483-9703-1f7e46a5241a
53531,Atlantic,39.36475,-74.42674,504,10168,NS,S,NORTH CAROLINA AVE AT ARCTIC AVE,In,ATLANTIC CITY,de59428b-7934-4983-a49a-332b9b1bfb80
53532,Atlantic,39.36475,-74.42674,505,10168,NS,S,NORTH CAROLINA AVE AT ARCTIC AVE,In,ATLANTIC CITY,0d4bd59c-6158-4c08-92c1-649536bc724e
53533,Atlantic,39.36475,-74.42674,501,10168,NS,S,NORTH CAROLINA AVE AT ARCTIC AVE,Ou,ATLANTIC CITY,f17e2b52-4e7e-46ab-9a73-6d914ab8b705
53534,Atlantic,39.36475,-74.42674,504,10168,NS,S,NORTH CAROLINA AVE AT ARCTIC AVE,Ou,ATLANTIC CITY,b291838a-3650-4341-8cb5-a831a9d7786c
53535,Atlantic,39.36607,-74.42759,504,10167,NS,S,NORTH CAROLINA AVE AT BALTIC AVE,In,ATLANTIC CITY,78836d1f-ff18-4448-93b1-94e9dd7b4106
53536,Atlantic,39.36607,-74.42759,505,10167,NS,S,NORTH CAROLINA AVE AT BALTIC AVE,In,ATLANTIC CITY,e3b31a7b-098b-41a3-95d7-db4ec5c7085c
53537,Cape May,39.01078,-74.86991,319,16589,FS,S,RT-47 AT FIFTH ST,In,MIDDLE TWP,b97065f9-e489-42a1-8565-ff7255936df6
53538,Cape May,39.01078,-74.86991,510,16589,FS,S,RT-47 AT FIFTH ST,In,MIDDLE TWP,00ab6e0d-c01b-4688-a790-6ca341af8945
53539,Cape May,39.01078,-74.86991,552,16589,FS,S,RT-47 AT FIFTH ST,In,MIDDLE TWP,bfa6d2fe-11a8-440a-b893-9b360c6c8ee5
53540,Cape May,39.01111,-74.87,510,16582,NS,N,RT-47 AT FIFTH ST,In,MIDDLE TWP,e3000237-64ad-42ff-8464-176aa3e0a74f
53541,Cape May,39.01111,-74.87,552,16582,NS,N,RT-47 AT FIFTH ST,In,MIDDLE TWP,cd26d70a-ef7f-4dc0-8237-01f7293bcbdb
53542,Cape May,39.01078,-74.86991,552,16589,FS,S,RT-47 AT FIFTH ST,Ou,MIDDLE TWP,b2d146ee-527f-440d-8378-dfa95a7c14fb
53543,Cape May,39.01111,-74.87,313,16582,NS,N,RT-47 AT FIFTH ST,Ou,MIDDLE TWP,14a687af-698f-438f-b08c-c4df3edb33f2
53544,Cape May,39.01111,-74.87,315,16582,NS,N,RT-47 AT FIFTH ST,Ou,MIDDLE TWP,0711a978-3970-4340-866c-2dfb0edee2c9
53545,Cape May,39.01111,-74.87,316,16582,NS,N,RT-47 AT FIFTH ST,Ou,MIDDLE TWP,89406e6a-063a-457d-ab15-141bd02e8fea
53546,Cape May,39.01111,-74.87,319,16582,NS,N,RT-47 AT FIFTH ST,Ou,MIDDLE TWP,2c5e1232-c14b-4153-84fc-55eb327bd4cf
53547,Cape May,39.01111,-74.87,552,16582,NS,N,RT-47 AT FIFTH ST,Ou,MIDDLE TWP,762a7be7-b5a7-4d2f-b454-57579424a37c
53548,Cape May,39.08555,-74.82069,315,32498,NS,N,US-9 AT ORMOND RD,In,MIDDLE TWP,9d75879b-3c56-4917-b985-57a513b98e5d
53549,Cape May,39.08555,-74.82069,552,32498,NS,N,US-9 AT ORMOND RD,In,MIDDLE TWP,a22bf955-dbc8-4dda-b1eb-808efa05e8d5
53550,Cape May,39.08589,-74.82056,315,30342,NS,S,US-9 AT ORMOND RD,Ou,MIDDLE TWP,4dfd9c08-cd96-4bc5-85d4-bc8e18fbbb0b
53551,Cape May,39.08589,-74.82056,552,30342,NS,S,US-9 AT ORMOND RD,Ou,MIDDLE TWP,a4553587-65c0-4381-bd6a-de908b061e2c
53552,Cape May,39.00864,-74.88193,313,30815,FS,N,US-9 AT WALNUT LN,In,LOWER TWP,18a7428c-d0f1-431f-a01f-335bfadc7912
53553,Cape May,39.00864,-74.88193,315,30815,FS,N,US-9 AT WALNUT LN,In,LOWER TWP,3a8ebefe-c6b4-4502-80e0-492cbe455b27
53554,Cape May,39.00864,-74.88193,316,30815,FS,N,US-9 AT WALNUT LN,In,LOWER TWP,b9c7519a-ffb0-45db-a0ff-16f919795749
53555,Cape May,39.00864,-74.88193,319,30815,FS,N,US-9 AT WALNUT LN,In,LOWER TWP,41efa1f4-0952-42c8-afb3-69f666ec02ce
53556,Cape May,39.00857,-74.8822,313,30816,NS,S,US-9 AT WALNUT LN,Ou,LOWER TWP,d8e95fe8-169a-4b75-9ece-51f0c079bfdf
53557,Cape May,39.00857,-74.8822,315,30816,NS,S,US-9 AT WALNUT LN,Ou,LOWER TWP,6baee07b-407c-4279-9f34-ea4a37147a30
53558,Cape May,39.00857,-74.8822,316,30816,NS,S,US-9 AT WALNUT LN,Ou,LOWER TWP,2fc44fb8-8516-40b3-b5db-f7ddeb5847d7
53559,Cape May,39.00857,-74.8822,319,30816,NS,S,US-9 AT WALNUT LN,Ou,LOWER TWP,97fce879-0024-4f22-871f-2973da4e25af
53560,Cape May,39.01182,-74.87169,313,16588,NS,S,RT-47 AT FOURTH ST,In,MIDDLE TWP,ecf3ef05-38af-4a10-bfea-1722940b7dfe
53561,Cape May,39.01182,-74.87169,315,16588,NS,S,RT-47 AT FOURTH ST,In,MIDDLE TWP,332ef959-b469-446b-9ba6-a1a90af3ad52
53562,Cape May,39.01182,-74.87169,316,16588,NS,S,RT-47 AT FOURTH ST,In,MIDDLE TWP,04b99043-4ccc-4f59-91d2-b09df2af74aa
53563,Cape May,39.01182,-74.87169,319,16588,NS,S,RT-47 AT FOURTH ST,In,MIDDLE TWP,c36a6e16-bf78-42d8-adbe-ded8ad5610b0
53564,Cape May,39.01182,-74.87169,510,16588,NS,S,RT-47 AT FOURTH ST,In,MIDDLE TWP,480fe2b9-e466-47da-95e0-bcf7538ddb64
53565,Cape May,39.01182,-74.87169,552,16588,NS,S,RT-47 AT FOURTH ST,In,MIDDLE TWP,2933c1b2-46a6-41b0-a1be-f0d5f3a35a70
53566,Cape May,39.01219,-74.87185,510,16583,FS,N,RT-47 AT FOURTH ST,In,MIDDLE TWP,5201a1d1-a303-4891-99b9-cda030e8fdaa
53567,Cape May,39.01219,-74.87185,552,16583,FS,N,RT-47 AT FOURTH ST,In,MIDDLE TWP,288f3ee6-88e0-4ef0-baee-0d2b45502f5b
53568,Cape May,39.01182,-74.87169,552,16588,NS,S,RT-47 AT FOURTH ST,Ou,MIDDLE TWP,c6851b81-bc8a-4f9e-9545-7e8e61e41d0e
53569,Cape May,39.01219,-74.87185,313,16583,FS,N,RT-47 AT FOURTH ST,Ou,MIDDLE TWP,39bd612f-f9a6-4b96-ad2b-4657aab44d7d
53570,Cape May,39.01219,-74.87185,315,16583,FS,N,RT-47 AT FOURTH ST,Ou,MIDDLE TWP,a509fa2f-ca25-4a7f-9a42-3520f5b9c630
53571,Cape May,39.01219,-74.87185,316,16583,FS,N,RT-47 AT FOURTH ST,Ou,MIDDLE TWP,6d16c156-3fb4-41a6-9db1-824a2fbf4917
53572,Cape May,39.01219,-74.87185,319,16583,FS,N,RT-47 AT FOURTH ST,Ou,MIDDLE TWP,f6bb41cd-913e-40d6-af68-8fbfd3a6060b
53573,Cape May,39.01219,-74.87185,552,16583,FS,N,RT-47 AT FOURTH ST,Ou,MIDDLE TWP,4fd084cc-fc7f-435f-a69d-4529424a4be9
53574,Cape May,39.02218,-74.87126,510,32714,MB,N,SATT BLVD AT RT-9#,In,MIDDLE TWP,2f668ee0-d69d-4fa5-89c8-a3700e0f5262
53575,Cape May,39.10066,-74.81099,552,16581,NS,N,US-9 AT FOX RUN RD,In,MIDDLE TWP,a8b2a655-01e8-4ac3-b23a-cce3c8031c62
53576,Cape May,38.99143,-74.89877,313,30812,FS,N,US-9 AT HEATHER LN,In,LOWER TWP,d13091d8-3499-4f16-9ea5-29e7fe2c62d3
53577,Cape May,38.99143,-74.89877,315,30812,FS,N,US-9 AT HEATHER LN,In,LOWER TWP,8a5c35fe-8596-41a5-95d9-2eb9650637d4
53578,Cape May,38.99143,-74.89877,316,30812,FS,N,US-9 AT HEATHER LN,In,LOWER TWP,a81d8cec-3217-4bf5-8d9c-67164162f038
53579,Cape May,38.99143,-74.89877,319,30812,FS,N,US-9 AT HEATHER LN,In,LOWER TWP,806680b7-5277-46ef-b7f2-f80454bb9857
53580,Cape May,38.9909,-74.89927,313,30819,FS,S,US-9 AT HEATHER LN,Ou,LOWER TWP,2a21d625-e0ce-471b-9379-d4232fc95acb
53581,Cape May,38.9909,-74.89927,315,30819,FS,S,US-9 AT HEATHER LN,Ou,LOWER TWP,dddb0bb3-f340-4688-a9da-eea428209f31
53582,Cape May,38.9909,-74.89927,316,30819,FS,S,US-9 AT HEATHER LN,Ou,LOWER TWP,3d903d8c-dd14-4a19-b17f-d0da6f672a1e
53583,Cape May,38.9909,-74.89927,319,30819,FS,S,US-9 AT HEATHER LN,Ou,LOWER TWP,11de8f62-6a1c-4804-924d-3c3dcdbb5204
53584,Cape May,39.05564,-74.84081,313,16618,NS,S,US-9 AT OYSTER RD#,Ou,MIDDLE TWP,d4869dc3-19a8-4944-b05f-45fd407bad68
53585,Cape May,39.05564,-74.84081,315,16618,NS,S,US-9 AT OYSTER RD#,Ou,MIDDLE TWP,c4ba1346-b866-4e6e-81ac-27c8e750f972
53586,Cape May,39.05564,-74.84081,552,16618,NS,S,US-9 AT OYSTER RD#,Ou,MIDDLE TWP,78b4dffa-2dae-4c31-bd48-406ca376f088
53587,Cape May,39.03668,-74.85816,552,16594,NS,S,US-9 AT SUMMER ST#,Ou,MIDDLE TWP,96cd0b52-91db-4ea4-a738-0a00ba43e335
53588,Cape May,39.06273,-74.7537,315,16714,NS,N,3RD AVE AT 83RD ST#,In,STONE HARBOR,193ca412-2a17-4c00-96ce-a4f85e455065
53589,Cape May,39.06273,-74.7537,319,16714,NS,N,3RD AVE AT 83RD ST#,In,STONE HARBOR,d5794674-978e-43e0-ac94-f47f87c187a9
53590,Cape May,39.06278,-74.75383,315,16716,FS,S,3RD AVE AT 83RD ST#,In,STONE HARBOR,ce7d6ea8-9c8c-47d0-bac7-9f436d947c98
53591,Cape May,39.06278,-74.75383,319,16716,FS,S,3RD AVE AT 83RD ST#,In,STONE HARBOR,cb4097a1-0790-4da1-95e7-782df5f3bb9c
53592,Cape May,39.06273,-74.7537,315,16714,NS,N,3RD AVE AT 83RD ST#,Ou,STONE HARBOR,dee23c04-0958-4e64-8f08-1bddf5e3a92f
53593,Cape May,39.06273,-74.7537,319,16714,NS,N,3RD AVE AT 83RD ST#,Ou,STONE HARBOR,7764c59d-2944-4928-8862-5955089dea3d
53594,Cape May,39.06278,-74.75383,315,16716,FS,S,3RD AVE AT 83RD ST#,Ou,STONE HARBOR,1b224541-931c-4a51-84ea-06a6a84bdb17
53595,Cape May,39.06278,-74.75383,319,16716,FS,S,3RD AVE AT 83RD ST#,Ou,STONE HARBOR,fe218ba5-0052-434b-b97d-f0eec79a6093
53596,Cape May,39.0561,-74.75948,315,16719,NS,S,3RD AVE AT 94TH ST#,In,STONE HARBOR,85c76182-acaa-460e-b123-de182ddd3fbc
53597,Cape May,39.0561,-74.75948,319,16719,NS,S,3RD AVE AT 94TH ST#,In,STONE HARBOR,fd0a6e32-1416-4217-974f-e3f285ab653a
53598,Cape May,39.0561,-74.75948,315,16719,NS,S,3RD AVE AT 94TH ST#,Ou,STONE HARBOR,354c91bb-7a7f-421e-bf88-aadd26fc9fff
53599,Cape May,39.0561,-74.75948,319,16719,NS,S,3RD AVE AT 94TH ST#,Ou,STONE HARBOR,5fe58cbc-a535-4be5-b239-b370566239d8
53600,Cape May,38.99125,-74.8152,552,16742,FS,W,LIONS SENIOR CENTER,In,WILDWOOD,268d8b5c-7fba-4194-b1ea-d31752f567a5
53601,Cape May,38.99125,-74.8152,552,16742,FS,W,LIONS SENIOR CENTER,Ou,WILDWOOD,43323032-6615-4125-a965-9d36596ef2c1
53602,Cape May,39.17852,-74.82019,313,16497,NS,S,RT-47 AT COUNTY RD#,Ou,DENNIS TWP,9eae03d7-b5bf-4562-9951-f72e4095df37
53603,Cape May,39.19393,-74.83182,313,16505,FS,N,TYLER RD at RT-47 #,In,DENNIS TWP,c5b4ac35-75d0-45df-989a-37e55cf2069a
53604,Cape May,39.19394,-74.83194,313,16496,NS,S,TYLER RD at RT-47 #,Ou,DENNIS TWP,78803f85-28a9-44da-8470-54810d4d8093
53605,Cape May,39.03257,-74.86056,552,16633,NS,N,US-9 AT BAYVIEW RD#,In,MIDDLE TWP,f3cab4c1-ff29-4670-a0e0-a929fd2250a3
53606,Cape May,39.03273,-74.86061,552,16595,FS,S,US-9 AT BAYVIEW RD#,Ou,MIDDLE TWP,2835d0fe-5077-41a1-a3df-e059bee9a97b
53607,Cape May,39.201,-74.71009,315,16720,NS,N,US-9 AT WRIGHTS LN#,In,UPPER TWP,0c3df9a8-4188-49a0-8646-8673c02562e4
53608,Cape May,39.20146,-74.70988,315,16723,NS,S,US-9 AT WRIGHTS LN#,Ou,UPPER TWP,c78f5bec-75e2-454a-ae1b-77f597178fb4
53609,Cape May,39.15763,-74.69505,315,31879,NS,W,JFK BLVD AT CINI AVE,In,SEA ISLE CITY,1a9b84cc-2022-4026-865d-c4d9df1ac84e
53610,Cape May,39.15763,-74.69505,319,31879,NS,W,JFK BLVD AT CINI AVE,In,SEA ISLE CITY,71d40cf4-ce30-4a4a-9bba-6349ccba8592
53611,Cape May,39.15763,-74.69505,315,31879,NS,W,JFK BLVD AT CINI AVE,Ou,SEA ISLE CITY,08c271ec-ea41-4312-8487-6ccfb05eac54
53612,Cape May,39.15763,-74.69505,319,31879,NS,W,JFK BLVD AT CINI AVE,Ou,SEA ISLE CITY,ee3ecd9e-4915-412c-9491-ae2daeebf511
53613,Cape May,39.09666,-74.72508,315,16482,NS,N,OCEAN DR AT 30TH ST#,In,Avalon,8d2eb6eb-117c-4169-b530-eceb3a199728
53614,Cape May,39.09666,-74.72508,319,16482,NS,N,OCEAN DR AT 30TH ST#,In,Avalon,e699878d-42dd-4a05-a4ee-189f6c380986
53615,Cape May,39.09666,-74.72508,315,16482,NS,N,OCEAN DR AT 30TH ST#,Ou,Avalon,bebdce2c-6cbe-4c45-b017-a806a89ebc6f
53616,Cape May,39.09666,-74.72508,319,16482,NS,N,OCEAN DR AT 30TH ST#,Ou,Avalon,9f4ae2a8-d6b7-4549-96a3-22435c65950f
53617,Cape May,39.08906,-74.73153,315,16481,NS,N,OCEAN DR AT 42ND ST#,In,Avalon,158297d3-9eb8-4a22-af3d-cf73569c7e26
53618,Cape May,39.08906,-74.73153,319,16481,NS,N,OCEAN DR AT 42ND ST#,In,Avalon,1d89d76f-b1d8-470b-8c24-52734e9231f4
53619,Cape May,39.08936,-74.73145,315,16466,NS,S,OCEAN DR AT 42ND ST#,In,Avalon,58de45c7-578c-482f-9e0e-4c545e4b1201
53620,Cape May,39.08936,-74.73145,319,16466,NS,S,OCEAN DR AT 42ND ST#,In,Avalon,31371d47-75de-4353-b8da-4506864ded52
53621,Cape May,39.08906,-74.73153,315,16481,NS,N,OCEAN DR AT 42ND ST#,Ou,Avalon,4ab6cb4c-660d-4d35-bfcd-0ecea84017bd
53622,Cape May,39.08906,-74.73153,319,16481,NS,N,OCEAN DR AT 42ND ST#,Ou,Avalon,4afbc306-811c-4336-8892-cfb716210126
53623,Cape May,39.08936,-74.73145,315,16466,NS,S,OCEAN DR AT 42ND ST#,Ou,Avalon,6bec3f8d-624d-4abe-af00-b3538f3d21c2
53624,Cape May,39.08936,-74.73145,319,16466,NS,S,OCEAN DR AT 42ND ST#,Ou,Avalon,4ddef2da-0fe8-4bcb-8dad-01e7cec866a8
53625,Cape May,39.08197,-74.7375,315,16480,NS,N,OCEAN DR AT 53RD ST#,In,Avalon,07372ac1-29be-4a25-8bb7-2a3d7615b144
53626,Cape May,39.08197,-74.7375,319,16480,NS,N,OCEAN DR AT 53RD ST#,In,Avalon,f2bc5e39-1761-4196-b80d-e6cb45e3e1a8
53627,Cape May,39.08203,-74.73762,315,16461,FS,S,OCEAN DR AT 53RD ST#,In,Avalon,28c026be-9cca-4375-ac56-8d28d45cba04
53628,Cape May,39.08203,-74.73762,319,16461,FS,S,OCEAN DR AT 53RD ST#,In,Avalon,bdd9ecaa-ce0a-4f90-86cd-79d3bc3dad14
53629,Cape May,39.08197,-74.7375,319,16480,NS,N,OCEAN DR AT 53RD ST#,Ou,Avalon,243c4348-1967-41f3-83c3-101ae1d330ae
53630,Cape May,39.08203,-74.73762,315,16461,FS,S,OCEAN DR AT 53RD ST#,Ou,Avalon,ae24f646-2433-4864-a02a-3ad425838561
53631,Cape May,39.08203,-74.73762,319,16461,FS,S,OCEAN DR AT 53RD ST#,Ou,Avalon,1cdb37aa-b262-4f48-9168-25059c250bc9
53632,Cape May,39.07264,-74.74537,315,16479,FS,N,OCEAN DR AT 68TH ST#,In,Avalon,dfcc91a5-a2ff-4492-98bb-5cd9f035adce
53633,Cape May,39.07264,-74.74537,319,16479,FS,N,OCEAN DR AT 68TH ST#,In,Avalon,f3cd6979-0a89-4888-a459-2411d7deb83d
53634,Cape May,39.07265,-74.74554,315,16467,NS,S,OCEAN DR AT 68TH ST#,In,Avalon,3db0976e-7367-448a-b216-aae7d04c65b2
53635,Cape May,39.07265,-74.74554,319,16467,NS,S,OCEAN DR AT 68TH ST#,In,Avalon,4adb7d54-6bfe-4693-a98a-9a04180a1c60
53636,Cape May,39.07264,-74.74537,315,16479,FS,N,OCEAN DR AT 68TH ST#,Ou,Avalon,a18ecc25-db2a-4f88-9387-d3f8d1d68f6c
53637,Cape May,39.07264,-74.74537,319,16479,FS,N,OCEAN DR AT 68TH ST#,Ou,Avalon,3788c8e3-6087-49ff-857a-d6cf8fc6f650
53638,Cape May,39.07265,-74.74554,315,16467,NS,S,OCEAN DR AT 68TH ST#,Ou,Avalon,84a1a607-bf52-485c-8411-b535e51c87d6
53639,Cape May,39.07265,-74.74554,319,16467,NS,S,OCEAN DR AT 68TH ST#,Ou,Avalon,5ecb8ef0-36e5-4399-8cac-f7a510981a7b
53640,Cape May,39.06553,-74.75135,315,16469,FS,N,OCEAN DR AT 79TH ST#,In,Avalon,b5a79a6e-92d9-4550-8a6c-1f99333629c6
53641,Cape May,39.06553,-74.75135,319,16469,FS,N,OCEAN DR AT 79TH ST#,In,Avalon,8e635ac5-fde7-4ab8-bda5-8031734d312c
53642,Cape May,39.06558,-74.75148,315,16468,NS,S,OCEAN DR AT 79TH ST#,In,Avalon,6b692c69-a0a3-4385-918f-a23e19f9d749
53643,Cape May,39.06558,-74.75148,319,16468,NS,S,OCEAN DR AT 79TH ST#,In,Avalon,2f14d219-0880-4409-b157-e6fe58213083
53644,Cape May,39.06553,-74.75135,315,16469,FS,N,OCEAN DR AT 79TH ST#,Ou,Avalon,5ebf6d1d-139f-47c4-896e-041589286f4e
53645,Cape May,39.06553,-74.75135,319,16469,FS,N,OCEAN DR AT 79TH ST#,Ou,Avalon,818392ef-3643-4f40-89e7-1cf68242a505
53646,Cape May,39.06558,-74.75148,315,16468,NS,S,OCEAN DR AT 79TH ST#,Ou,Avalon,a446ccae-3df4-4eec-92cf-af32113c75f0
53647,Cape May,39.06558,-74.75148,319,16468,NS,S,OCEAN DR AT 79TH ST#,Ou,Avalon,ecfe1c85-383d-4069-99d7-05c1b1931583
53648,Cape May,39.18144,-74.72233,316,16495,TM,N,OCEAN VIEW PARK/RIDE,In,DENNIS TWP,24f1abd7-2373-49ce-9ca9-8186760f3a22
53649,Cape May,39.18144,-74.72233,319,16495,TM,N,OCEAN VIEW PARK/RIDE,In,DENNIS TWP,1c851d7d-53f3-47df-a6ae-aeddc6bfe7a4
53650,Cape May,39.18144,-74.72233,552,16495,TM,N,OCEAN VIEW PARK/RIDE,In,DENNIS TWP,14946fb1-313b-42f3-87a3-529ea4bbfeca
53651,Cape May,39.1817,-74.72324,316,16494,TM,S,OCEAN VIEW PARK/RIDE,Ou,DENNIS TWP,e7783bd9-e093-44d0-ad59-cbbf9d254346
53652,Cape May,39.1817,-74.72324,319,16494,TM,S,OCEAN VIEW PARK/RIDE,Ou,DENNIS TWP,3fae5a13-3633-4143-bca6-65ce49a88141
53653,Cape May,39.1817,-74.72324,552,16494,TM,S,OCEAN VIEW PARK/RIDE,Ou,DENNIS TWP,6832d985-4240-4c84-9c34-c6372d62f4a1
53654,Cape May,39.01526,-74.87795,510,16586,MB,S,RT-47 300'N OF US-9 ,In,MIDDLE TWP,4bd46865-9151-4e11-beef-75beb6e6a26d
53655,Cape May,39.01526,-74.87795,552,16586,MB,S,RT-47 300'N OF US-9 ,In,MIDDLE TWP,0e47c622-3764-443e-9326-ad83956db8df
53656,Cape May,39.01549,-74.87832,552,16585,MB,N,RT-47 300'N OF US-9 ,Ou,MIDDLE TWP,4e1abc04-2078-4161-a931-2cace532248a
53657,Cape May,39.07824,-74.82586,313,16577,FS,N,US-9 AT ATLANTIC AVE,In,MIDDLE TWP,aff89cef-413a-416d-a821-9dc2774869c2
